key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
zl000215,Few disconnected floor regions are present.,Few disconnected empty regions are present.,000215,tloz4_1_r3_c0,0,region,,1.0,,,,
zl000216,The dungeon has one marginal connected region.,The map has one marginal connected region.,000216,tloz4_1_r3_c0_rot90,0,region,,1.0,,,,
zl000217,The dungeon has one main floor region with rare separations.,The map has one main empty region with rare separations.,000217,tloz4_1_r3_c1,0,region,,1.0,,,,
zl000218,The dungeon has one main region.,The map has one main empty region.,000218,tloz4_1_r3_c1_rot90,0,region,,1.0,,,,
zl000219,The dungeon has a marginally split floor.,The map has marginally split empty space.,000219,tloz4_2_r0_c0,0,region,,0.0,,,,
zl000220,The floor is mostly one connected region.,The empty space is mostly one connected region.,000220,tloz4_2_r0_c1,0,region,,1.0,,,,
zl000221,The floor is mostly one connected region.,The empty space is mostly one connected region.,000221,tloz4_2_r0_c1_rot90,0,region,,1.0,,,,
zl000222,The dungeon has marginally disconnected floors.,The map has marginally disconnected empty regions.,000222,tloz4_2_r0_c2,0,region,,1.0,,,,
zl000223,The floor forms few disconnected regions.,The empty space forms few disconnected regions.,000223,tloz4_2_r0_c2_rot90,0,region,,1.0,,,,
zl000224,The floor is almost entirely connected.,The empty space is almost entirely connected.,000224,tloz4_2_r0_c3,0,region,,1.0,,,,
zl000225,The dungeon has rare disconnected floor regions.,The map has rare disconnected empty regions.,000225,tloz4_2_r0_c3_rot90,0,region,,1.0,,,,
zl000226,The dungeon has few separate floors.,The map has few separate passable regions.,000226,tloz4_2_r0_c4,0,region,,1.0,,,,
zl000227,The dungeon has few disconnected floors.,The map has few disconnected walkable regions.,000227,tloz4_2_r0_c4_rot90,0,region,,1.0,,,,
zl000228,The dungeon has a marginally split floor.,The map has marginally split empty space.,000228,tloz4_2_r0_c5,0,region,,1.0,,,,
zl000229,The dungeon has one connected floor region.,The map has one connected passable region.,000229,tloz4_2_r0_c5_rot90,0,region,,1.0,,,,
zl000230,The dungeon has marginally disconnected floors.,The map has marginally disconnected empty regions.,000230,tloz4_2_r0_c6,0,region,,1.0,,,,
zl000231,Passable floor appears in a marginally connected region.,Passable empty space appears in a marginally connected region.,000231,tloz4_2_r0_c6_rot90,0,region,,1.0,,,,
zl000232,The dungeon has a marginal number of disconnected floors.,The map has a marginal number of disconnected empty regions.,000232,tloz4_2_r0_c7,0,region,,1.0,,,,
zl000233,Few disconnected floor regions appear here.,Few disconnected passable regions appear here.,000233,tloz4_2_r0_c7_rot90,0,region,,1.0,,,,
zl000234,The floors form one open region.,The empty space forms one open region.,000234,tloz4_2_r1_c0,0,region,,0.0,,,,
zl000235,Some floors form disconnected regions.,Some empty spaces form disconnected regions.,000235,tloz4_2_r1_c1,0,region,,2.0,,,,
zl000236,The floor has some disconnected regions.,The empty space has some disconnected regions.,000236,tloz4_2_r1_c1_rot90,0,region,,2.0,,,,
zl000237,The dungeon has moderate disconnected floor regions.,The map has moderate disconnected empty regions.,000237,tloz4_2_r1_c2,0,region,,4.0,,,,
zl000238,The dungeon has several disconnected floor regions.,The map has several disconnected empty regions.,000238,tloz4_2_r1_c2_rot90,0,region,,4.0,,,,
zl000239,The dungeon has a rare disconnected floor region.,The map has rare disconnected empty regions.,000239,tloz4_2_r1_c3,0,region,,1.0,,,,
zl000240,The map has few disconnected floor regions.,The map has few disconnected passable regions.,000240,tloz4_2_r1_c3_rot90,0,region,,1.0,,,,
zl000241,The floors are in a rare connected region.,The empty space is in a rare connected region.,000241,tloz4_2_r1_c4,0,region,,1.0,,,,
zl000242,Passable regions are rare in this dungeon.,Passable regions are rare here.,000242,tloz4_2_r1_c4_rot90,0,region,,1.0,,,,
zl000243,The dungeon has few disconnected floor regions.,The map has few disconnected empty regions.,000243,tloz4_2_r1_c5,0,region,,1.0,,,,
zl000244,The dungeon has marginally separated floor regions.,The map has marginally separated empty regions.,000244,tloz4_2_r1_c5_rot90,0,region,,1.0,,,,
zl000245,Floors form one main region with a few isolated sections.,Empty space forms one main region with few isolated sections.,000245,tloz4_2_r1_c6,0,region,,1.0,,,,
zl000246,The floor is nearly continuous.,The passable area is nearly continuous.,000246,tloz4_2_r1_c6_rot90,0,region,,1.0,,,,
zl000247,The floor forms a mostly connected region.,The empty space forms a mostly connected region.,000247,tloz4_2_r1_c7,0,region,,1.0,,,,
zl000248,Walkable regions are nearly unified.,Passable areas are nearly unified.,000248,tloz4_2_r1_c7_rot90,0,region,,1.0,,,,
zl000249,Few separate floor regions are visible.,Few separate empty regions are visible.,000249,tloz4_2_r2_c0,0,region,,1.0,,,,
zl000250,The dungeon has few separate floor regions.,The map has few separate empty regions.,000250,tloz4_2_r2_c0_rot90,0,region,,1.0,,,,
zl000251,The dungeon has few separate floor regions.,The map has few separate empty regions.,000251,tloz4_2_r2_c1,0,region,,1.0,,,,
zl000252,The dungeon is almost fully connected.,The level is almost fully connected.,000252,tloz4_2_r2_c1_rot90,0,region,,1.0,,,,
zl000253,The dungeon has few disconnected floors.,The map has few disconnected empty regions.,000253,tloz4_2_r2_c2,0,region,,1.0,,,,
zl000254,The floor is mostly one connected region.,The empty space is mostly one connected region.,000254,tloz4_2_r2_c2_rot90,0,region,,1.0,,,,
zl000255,The dungeon has a marginally fragmented floor.,The map has marginally fragmented empty space.,000255,tloz4_2_r2_c3,0,region,,0.0,,,,
zl000256,The dungeon has rare disconnected floor regions.,The map has rare disconnected empty regions.,000256,tloz4_2_r2_c4,0,region,,0.0,,,,
zl000257,Few disconnected floors appear here.,Few disconnected passable regions appear here.,000257,tloz4_2_r2_c5,0,region,,1.0,,,,
zl000258,Passable areas are mostly connected.,Walkable space is mostly connected.,000258,tloz4_2_r2_c5_rot90,0,region,,1.0,,,,
zl000259,The dungeon has few disconnected floor regions.,The map has few disconnected empty regions.,000259,tloz4_2_r2_c6,0,region,,1.0,,,,
zl000260,The dungeon has a single open region.,The map has a single empty region.,000260,tloz4_2_r2_c6_rot90,0,region,,1.0,,,,
zl000261,The dungeon has a marginally disconnected floor.,The map has marginally disconnected empty space.,000261,tloz4_2_r2_c7,0,region,,1.0,,,,
zl000262,The dungeon has a marginally split floor.,The map has a marginally split empty region.,000262,tloz4_2_r2_c7_rot90,0,region,,1.0,,,,
zl000263,The dungeon has marginally disconnected floors.,The map has marginally disconnected empty regions.,000263,tloz4_2_r3_c1,0,region,,1.0,,,,
zl000264,Few disconnected FLOOR regions appear here.,Few disconnected empty regions appear here.,000264,tloz4_2_r3_c1_rot90,0,region,,1.0,,,,
zl000265,The floor forms one marginal region.,The empty space forms one marginal region.,000265,tloz4_2_r3_c2,0,region,,1.0,,,,
zl000266,The floor is mostly one connected region.,The empty space is mostly one connected region.,000266,tloz4_2_r3_c2_rot90,0,region,,1.0,,,,
zl000267,Few disconnected floor regions appear here.,Few disconnected empty regions appear here.,000267,tloz4_2_r3_c3,0,region,,1.0,,,,
zl000268,Few passable regions appear in the dungeon.,Few passable regions appear in the map.,000268,tloz4_2_r3_c3_rot90,0,region,,1.0,,,,
zl000269,The floor forms one open region.,The empty space forms one open region.,000269,tloz4_2_r3_c4,0,region,,1.0,,,,
zl000270,The floor forms one connected region.,The walkable space forms one connected region.,000270,tloz4_2_r3_c4_rot90,0,region,,1.0,,,,
zl000271,Passable areas are mostly connected.,Passable areas are mostly connected.,000271,tloz4_2_r3_c5,0,region,,1.0,,,,
zl000272,The floor is mostly one connected region.,The empty space is mostly one connected region.,000272,tloz4_2_r3_c5_rot90,0,region,,1.0,,,,
zl000273,The floor is marginally disconnected.,The empty space is marginally disconnected.,000273,tloz4_2_r3_c6,0,region,,1.0,,,,
zl000274,The floor is mostly one connected region.,The empty space is mostly one connected region.,000274,tloz4_2_r3_c6_rot90,0,region,,1.0,,,,
zl000275,The floor is almost fully connected.,The empty space is almost fully connected.,000275,tloz5_1_r0_c1,0,region,,1.0,,,,
zl000276,The dungeon has a marginally split floor.,The level has a marginally split empty region.,000276,tloz5_1_r0_c1_rot90,0,region,,1.0,,,,
zl000277,Passable tiles are mostly one connected region.,Passable categories are mostly one connected region.,000277,tloz5_1_r0_c2,0,region,,1.0,,,,
zl000278,The dungeon has a few connected FLOOR regions.,The map has a few connected empty regions.,000278,tloz5_1_r0_c2_rot90,0,region,,1.0,,,,
zl000279,The dungeon has one main connected floor area.,The map has one main connected empty area.,000279,tloz5_1_r0_c3,0,region,,1.0,,,,
zl000280,The floors form one marginal region.,The empty space forms one marginal region.,000280,tloz5_1_r0_c3_rot90,0,region,,1.0,,,,
zl000281,The FLOOR is split into many separate regions.,The empty space is split into many separate regions.,000281,tloz5_1_r0_c6,0,region,,5.0,,,,
zl000282,The dungeon has many disconnected floor regions.,The map has many disconnected empty regions.,000282,tloz5_1_r0_c6_rot90,0,region,,5.0,,,,
zl000283,The floor is mostly open with rare separate regions.,The empty space is mostly open with rare separate regions.,000283,tloz5_1_r1_c0,0,region,,1.0,,,,
zl000284,The floors form a mostly connected region.,The empty space forms a mostly connected region.,000284,tloz5_1_r1_c0_rot90,0,region,,1.0,,,,
zl000285,The floor is nearly continuous.,The empty space is nearly continuous.,000285,tloz5_1_r1_c1,0,region,,0.0,,,,
zl000286,The dungeon has a rare disconnected region.,The map has rare disconnected empty regions.,000286,tloz5_1_r1_c2,0,region,,1.0,,,,
zl000287,The dungeon has few separated floor regions.,The map has few separated empty regions.,000287,tloz5_1_r1_c2_rot90,0,region,,1.0,,,,
zl000288,The dungeon has a few disconnected floor regions.,The map has a few disconnected passable regions.,000288,tloz5_1_r1_c5,0,region,,2.0,,,,
zl000289,The dungeon has some disconnected floor regions.,The map has some disconnected empty regions.,000289,tloz5_1_r1_c5_rot90,0,region,,2.0,,,,
zl000290,The dungeon has a few disconnected floors.,The map has few disconnected passable regions.,000290,tloz5_1_r1_c6,0,region,,1.0,,,,
zl000291,Regions are rare in this dungeon.,Passable regions are rare here.,000291,tloz5_1_r1_c6_rot90,0,region,,1.0,,,,
zl000292,The passable floor is split into many disconnected regions.,The walkable empty space is split into many disconnected regions.,000292,tloz5_1_r2_c0,0,region,,5.0,,,,
zl000293,The dungeon is split into many separate floor regions.,The map is split into many separate empty regions.,000293,tloz5_1_r2_c0_rot90,0,region,,5.0,,,,
zl000294,Passable regions are limited here.,Walkable regions are limited here.,000294,tloz5_1_r2_c1,0,region,,2.0,,,,
zl000295,The floor is split into a few regions.,The empty space is split into a few regions.,000295,tloz5_1_r2_c1_rot90,0,region,,2.0,,,,
zl000296,The dungeon has a few disconnected floor regions.,The map has a few disconnected passable regions.,000296,tloz5_1_r2_c2,0,region,,2.0,,,,
zl000297,A few separate floor regions appear in the dungeon.,A few separate empty regions appear in the dungeon.,000297,tloz5_1_r2_c2_rot90,0,region,,2.0,,,,
zl000298,The dungeon has a few separate floor regions.,The map has a few separate empty regions.,000298,tloz5_1_r2_c4,0,region,,2.0,,,,
zl000299,The dungeon has limited disconnected floor regions.,The map has limited disconnected empty regions.,000299,tloz5_1_r2_c4_rot90,0,region,,2.0,,,,
zl000300,The floor has only a few disconnected regions.,The empty space has only a few disconnected regions.,000300,tloz5_1_r2_c5,0,region,,1.0,,,,
zl000301,The dungeon has marginal passable regions.,The map has marginal empty regions.,000301,tloz5_1_r2_c5_rot90,0,region,,1.0,,,,
zl000302,Some separate floor regions appear in the dungeon.,Some separate empty regions appear in the map.,000302,tloz5_1_r2_c6,0,region,,2.0,,,,
zl000303,Some separate floor regions are scattered here.,Some separate empty regions are scattered here.,000303,tloz5_1_r2_c6_rot90,0,region,,2.0,,,,
zl000304,The dungeon has one marginal passable region.,The map has one marginal passable region.,000304,tloz5_1_r2_c7,0,region,,1.0,,,,
zl000305,The dungeon has rare disconnected floor regions.,The map has rare disconnected passable regions.,000305,tloz5_1_r2_c7_rot90,0,region,,1.0,,,,
zl000306,The floor is mostly open with few disconnected areas.,The empty space is mostly open with few disconnected areas.,000306,tloz5_1_r3_c1,0,region,,0.0,,,,
zl000307,FLOOR tiles form a single open region.,Empty space forms a single open region.,000307,tloz5_1_r3_c2,0,region,,1.0,,,,
zl000308,The dungeon has rare disconnected floor regions.,The map has rare disconnected empty regions.,000308,tloz5_1_r3_c2_rot90,0,region,,1.0,,,,
zl000309,Few separate floor regions appear here.,Few separate empty regions appear here.,000309,tloz5_1_r3_c3,0,region,,1.0,,,,
zl000310,The dungeon has few separate floor regions.,The map has few separate empty regions.,000310,tloz5_1_r3_c3_rot90,0,region,,1.0,,,,
zl000311,The dungeon has few disconnected floors.,The map has few disconnected passable regions.,000311,tloz5_1_r3_c4,0,region,,1.0,,,,
zl000312,The dungeon has few disconnected floor regions.,The map has few disconnected empty regions.,000312,tloz5_1_r3_c4_rot90,0,region,,1.0,,,,
zl000313,The dungeon has few disconnected floor regions.,The map has few disconnected empty regions.,000313,tloz5_1_r3_c5,0,region,,1.0,,,,
zl000314,Passable tiles form one mostly connected region.,Passable categories form one mostly connected region.,000314,tloz5_1_r3_c5_rot90,0,region,,1.0,,,,
zl000315,The floor is mostly one connected region.,The empty space is mostly one connected region.,000315,tloz5_1_r3_c6,0,region,,0.0,,,,
zl000316,The dungeon has marginal disconnected floor regions.,The map has marginal disconnected empty regions.,000316,tloz5_1_r3_c7,0,region,,1.0,,,,
zl000317,The dungeon has a sparse floor region.,The map has a sparse empty region.,000317,tloz5_1_r3_c7_rot90,0,region,,1.0,,,,
zl000318,The floor is mostly one connected region.,The empty space is mostly one connected region.,000318,tloz5_2_r0_c0,0,region,,1.0,,,,
zl000319,The FLOOR area is mostly one connected region.,The empty area is mostly one connected region.,000319,tloz5_2_r0_c0_rot90,0,region,,1.0,,,,
zl000320,The dungeon has few disconnected floor regions.,The map has few disconnected empty regions.,000320,tloz5_2_r0_c1,0,region,,1.0,,,,
