index,key,instruction,instruction_slug,level_id,sample_id
335,000335,a few scattered bats appear,a_few_scattered_bats_appear,96,3
336,000336,a few scattered bats appear,a_few_scattered_bats_appear,96,30
337,000337,a few scattered bats appear,a_few_scattered_bats_appear,96,31
338,000338,a few scattered bats appear,a_few_scattered_bats_appear,96,4
339,000339,a few scattered bats appear,a_few_scattered_bats_appear,96,5
340,000340,a few scattered bats appear,a_few_scattered_bats_appear,96,6
341,000341,a few scattered bats appear,a_few_scattered_bats_appear,96,7
342,000342,a few scattered bats appear,a_few_scattered_bats_appear,96,8
343,000343,a few scattered bats appear,a_few_scattered_bats_appear,96,9
344,000344,a few small regions are present,a_few_small_regions_are_present,-1,-1
345,000345,a few small regions are present,a_few_small_regions_are_present,-1,-1
346,000346,a few small regions are present,a_few_small_regions_are_present,-1,-1
347,000347,a few small regions are present,a_few_small_regions_are_present,-1,-1
348,000348,a few small regions are present,a_few_small_regions_are_present,-1,-1
349,000349,a few small regions are present,a_few_small_regions_are_present,-1,-1
350,000350,a few small regions are present,a_few_small_regions_are_present,-1,-1
351,000351,a few small regions are present,a_few_small_regions_are_present,-1,-1
352,000352,a few small regions are present,a_few_small_regions_are_present,-1,-1
353,000353,a few small regions are present,a_few_small_regions_are_present,-1,-1
354,000354,a few small regions are present,a_few_small_regions_are_present,-1,-1
355,000355,a few small regions are present,a_few_small_regions_are_present,-1,-1
356,000356,a few small regions are present,a_few_small_regions_are_present,-1,-1
357,000357,a few small regions are present,a_few_small_regions_are_present,-1,-1
358,000358,a few small regions are present,a_few_small_regions_are_present,1,0
359,000359,a few small regions are present,a_few_small_regions_are_present,1,1
360,000360,a few small regions are present,a_few_small_regions_are_present,1,10
361,000361,a few small regions are present,a_few_small_regions_are_present,1,11
362,000362,a few small regions are present,a_few_small_regions_are_present,1,12
363,000363,a few small regions are present,a_few_small_regions_are_present,1,13
364,000364,a few small regions are present,a_few_small_regions_are_present,1,14
365,000365,a few small regions are present,a_few_small_regions_are_present,1,15
366,000366,a few small regions are present,a_few_small_regions_are_present,1,16
367,000367,a few small regions are present,a_few_small_regions_are_present,1,17
368,000368,a few small regions are present,a_few_small_regions_are_present,1,18
369,000369,a few small regions are present,a_few_small_regions_are_present,1,19
370,000370,a few small regions are present,a_few_small_regions_are_present,1,2
371,000371,a few small regions are present,a_few_small_regions_are_present,1,20
372,000372,a few small regions are present,a_few_small_regions_are_present,1,21
373,000373,a few small regions are present,a_few_small_regions_are_present,1,22
374,000374,a few small regions are present,a_few_small_regions_are_present,1,23
375,000375,a few small regions are present,a_few_small_regions_are_present,1,24
376,000376,a few small regions are present,a_few_small_regions_are_present,1,25
377,000377,a few small regions are present,a_few_small_regions_are_present,1,26
378,000378,a few small regions are present,a_few_small_regions_are_present,1,27
379,000379,a few small regions are present,a_few_small_regions_are_present,1,28
380,000380,a few small regions are present,a_few_small_regions_are_present,1,29
381,000381,a few small regions are present,a_few_small_regions_are_present,1,3
382,000382,a few small regions are present,a_few_small_regions_are_present,1,4
383,000383,a few small regions are present,a_few_small_regions_are_present,1,5
384,000384,a few small regions are present,a_few_small_regions_are_present,1,6
385,000385,a few small regions are present,a_few_small_regions_are_present,1,7
386,000386,a few small regions are present,a_few_small_regions_are_present,1,8
387,000387,a few small regions are present,a_few_small_regions_are_present,1,9
388,000388,a large number of large regions exist,a_large_number_of_large_regions_exist,29,0
389,000389,a large number of large regions exist,a_large_number_of_large_regions_exist,29,1
390,000390,a large number of large regions exist,a_large_number_of_large_regions_exist,29,10
391,000391,a large number of large regions exist,a_large_number_of_large_regions_exist,29,11
392,000392,a large number of large regions exist,a_large_number_of_large_regions_exist,29,12
393,000393,a large number of large regions exist,a_large_number_of_large_regions_exist,29,13
394,000394,a large number of large regions exist,a_large_number_of_large_regions_exist,29,14
395,000395,a large number of large regions exist,a_large_number_of_large_regions_exist,29,15
396,000396,a large number of large regions exist,a_large_number_of_large_regions_exist,29,16
397,000397,a large number of large regions exist,a_large_number_of_large_regions_exist,29,17
398,000398,a large number of large regions exist,a_large_number_of_large_regions_exist,29,18
399,000399,a large number of large regions exist,a_large_number_of_large_regions_exist,29,19
400,000400,a large number of large regions exist,a_large_number_of_large_regions_exist,29,2
401,000401,a large number of large regions exist,a_large_number_of_large_regions_exist,29,20
402,000402,a large number of large regions exist,a_large_number_of_large_regions_exist,29,21
403,000403,a large number of large regions exist,a_large_number_of_large_regions_exist,29,22
404,000404,a large number of large regions exist,a_large_number_of_large_regions_exist,29,23
405,000405,a large number of large regions exist,a_large_number_of_large_regions_exist,29,24
406,000406,a large number of large regions exist,a_large_number_of_large_regions_exist,29,25
407,000407,a large number of large regions exist,a_large_number_of_large_regions_exist,29,26
408,000408,a large number of large regions exist,a_large_number_of_large_regions_exist,29,27
409,000409,a large number of large regions exist,a_large_number_of_large_regions_exist,29,28
410,000410,a large number of large regions exist,a_large_number_of_large_regions_exist,29,29
411,000411,a large number of large regions exist,a_large_number_of_large_regions_exist,29,3
412,000412,a large number of large regions exist,a_large_number_of_large_regions_exist,29,4
413,000413,a large number of large regions exist,a_large_number_of_large_regions_exist,29,5
414,000414,a large number of large regions exist,a_large_number_of_large_regions_exist,29,6
415,000415,a large number of large regions exist,a_large_number_of_large_regions_exist,29,7
416,000416,a large number of large regions exist,a_large_number_of_large_regions_exist,29,8
417,000417,a large number of large regions exist,a_large_number_of_large_regions_exist,29,9
418,000418,a large number of small regions exist,a_large_number_of_small_regions_exist,25,0
419,000419,a large number of small regions exist,a_large_number_of_small_regions_exist,25,1
420,000420,a large number of small regions exist,a_large_number_of_small_regions_exist,25,10
421,000421,a large number of small regions exist,a_large_number_of_small_regions_exist,25,11
422,000422,a large number of small regions exist,a_large_number_of_small_regions_exist,25,12
423,000423,a large number of small regions exist,a_large_number_of_small_regions_exist,25,13
424,000424,a large number of small regions exist,a_large_number_of_small_regions_exist,25,14
425,000425,a large number of small regions exist,a_large_number_of_small_regions_exist,25,15
426,000426,a large number of small regions exist,a_large_number_of_small_regions_exist,25,16
427,000427,a large number of small regions exist,a_large_number_of_small_regions_exist,25,17
428,000428,a large number of small regions exist,a_large_number_of_small_regions_exist,25,18
429,000429,a large number of small regions exist,a_large_number_of_small_regions_exist,25,19
430,000430,a large number of small regions exist,a_large_number_of_small_regions_exist,25,2
431,000431,a large number of small regions exist,a_large_number_of_small_regions_exist,25,20
432,000432,a large number of small regions exist,a_large_number_of_small_regions_exist,25,21
433,000433,a large number of small regions exist,a_large_number_of_small_regions_exist,25,22
434,000434,a large number of small regions exist,a_large_number_of_small_regions_exist,25,23
435,000435,a large number of small regions exist,a_large_number_of_small_regions_exist,25,24
436,000436,a large number of small regions exist,a_large_number_of_small_regions_exist,25,25
437,000437,a large number of small regions exist,a_large_number_of_small_regions_exist,25,26
438,000438,a large number of small regions exist,a_large_number_of_small_regions_exist,25,27
439,000439,a large number of small regions exist,a_large_number_of_small_regions_exist,25,28
440,000440,a large number of small regions exist,a_large_number_of_small_regions_exist,25,29
441,000441,a large number of small regions exist,a_large_number_of_small_regions_exist,25,3
442,000442,a large number of small regions exist,a_large_number_of_small_regions_exist,25,4
443,000443,a large number of small regions exist,a_large_number_of_small_regions_exist,25,5
444,000444,a large number of small regions exist,a_large_number_of_small_regions_exist,25,6
445,000445,a large number of small regions exist,a_large_number_of_small_regions_exist,25,7
446,000446,a large number of small regions exist,a_large_number_of_small_regions_exist,25,8
447,000447,a large number of small regions exist,a_large_number_of_small_regions_exist,25,9
448,000448,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,0
449,000449,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,1
450,000450,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,10
451,000451,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,11
452,000452,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,12
453,000453,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,13
454,000454,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,14
455,000455,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,15
456,000456,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,16
457,000457,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,17
458,000458,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,18
459,000459,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,19
460,000460,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,2
461,000461,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,20
462,000462,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,21
463,000463,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,22
464,000464,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,23
465,000465,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,24
466,000466,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,25
467,000467,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,26
468,000468,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,27
469,000469,a linear bats pattern forms across the top,a_linear_bats_pattern_forms_across_the_top,142,28
