key,instruction,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_1,condition_2,condition_3,condition_4,condition_5
000411,a linear formation of bats appears on the left,411,000489,1,region,,1.0,,,,
000412,a linear formation of bats appears on the left,412,000490,1,region,,1.0,,,,
000413,a linear formation of bats appears on the left,413,000491,1,region,,1.0,,,,
000414,a linear formation of bats appears on the left,414,000492,1,region,,2.0,,,,
000415,a linear formation of bats appears on the left,415,000493,1,region,,6.0,,,,
000416,a linear formation of bats appears on the left,416,000494,1,region,,3.0,,,,
000417,a linear formation of bats appears on the left,417,000495,1,region,,5.0,,,,
000418,a medium-length narrow path appears on the map,418,000512,1,region,,12.0,,,,
000419,a medium-length narrow path appears on the map,419,000513,1,region,,19.0,,,,
000420,a medium-length narrow path appears on the map,420,000514,1,region,,22.0,,,,
000421,a medium-length narrow path appears on the map,421,000515,1,region,,17.0,,,,
000422,a medium-length narrow path appears on the map,422,000516,1,region,,20.0,,,,
000423,a medium-length narrow path appears on the map,423,000517,1,region,,14.0,,,,
000424,a medium-length narrow path appears on the map,424,000518,1,region,,17.0,,,,
000425,a medium-length narrow path appears on the map,425,000519,1,region,,19.0,,,,
000426,a medium-length narrow path appears on the map,426,000520,1,region,,17.0,,,,
000427,a medium-length narrow path appears on the map,427,000521,1,region,,14.0,,,,
000428,a medium-length narrow path appears on the map,428,000522,1,region,,19.0,,,,
000429,a medium-length narrow path appears on the map,429,000523,1,region,,16.0,,,,
000430,a medium-length narrow path appears on the map,430,000524,1,region,,18.0,,,,
000431,a medium-length narrow path appears on the map,431,000525,1,region,,19.0,,,,
000432,a medium-length narrow path appears on the map,432,000526,1,region,,22.0,,,,
000433,a medium-length narrow path appears on the map,433,000527,1,region,,13.0,,,,
000434,a medium-length narrow path appears on the map,434,000528,1,region,,19.0,,,,
000435,a medium-length narrow path appears on the map,435,000529,1,region,,18.0,,,,
000436,a medium-length narrow path appears on the map,436,000530,1,region,,15.0,,,,
000437,a medium-length narrow path appears on the map,437,000531,1,region,,14.0,,,,
000438,a medium-length narrow path appears on the map,438,000532,1,region,,8.0,,,,
000439,a medium-length narrow path appears on the map,439,000533,1,region,,2.0,,,,
000440,a medium-length narrow path appears on the map,440,000534,1,region,,2.0,,,,
000441,a medium-length narrow path appears on the map,441,000535,1,region,,9.0,,,,
000442,a medium-length narrow path appears on the map,442,000536,1,region,,3.0,,,,
000443,a medium-length narrow path appears on the map,443,000537,1,region,,4.0,,,,
000444,a medium-length narrow path appears on the map,444,000538,1,region,,8.0,,,,
000445,a medium-length wide path appears on the map,445,000539,1,region,,15.0,,,,
000446,a medium-length wide path appears on the map,446,000540,1,region,,11.0,,,,
000447,a medium-length wide path appears on the map,447,000541,1,region,,10.0,,,,
000448,a medium-length wide path appears on the map,448,000542,1,region,,12.0,,,,
000449,a medium-length wide path appears on the map,449,000543,1,region,,12.0,,,,
000450,a medium-length wide path appears on the map,450,000544,1,region,,13.0,,,,
000451,a medium-length wide path appears on the map,451,000545,1,region,,12.0,,,,
000452,a medium-length wide path appears on the map,452,000546,1,region,,4.0,,,,
000453,a medium-length wide path appears on the map,453,000547,1,region,,11.0,,,,
000454,a medium-length wide path appears on the map,454,000548,1,region,,17.0,,,,
000455,a medium-length wide path appears on the map,455,000549,1,region,,9.0,,,,
000456,a medium-length wide path appears on the map,456,000550,1,region,,4.0,,,,
000457,a medium-length wide path appears on the map,457,000551,1,region,,12.0,,,,
000458,a medium-length wide path appears on the map,458,000552,1,region,,5.0,,,,
000459,a medium-length wide path appears on the map,459,000553,1,region,,11.0,,,,
000460,a medium-length wide path appears on the map,460,000554,1,region,,8.0,,,,
000461,a medium-length wide path appears on the map,461,000555,1,region,,10.0,,,,
000462,a medium-length wide path appears on the map,462,000556,1,region,,4.0,,,,
000463,a medium-length wide path appears on the map,463,000557,1,region,,11.0,,,,
000464,a medium-length wide path appears on the map,464,000558,1,region,,1.0,,,,
000465,a medium-length wide path appears on the map,465,000559,1,region,,7.0,,,,
000466,a medium-length wide path appears on the map,466,000560,1,region,,4.0,,,,
000467,a medium-length wide path appears on the map,467,000561,1,region,,3.0,,,,
000468,a medium-length wide path appears on the map,468,000562,1,region,,1.0,,,,
000469,a medium-length wide path appears on the map,469,000563,1,region,,14.0,,,,
000470,a medium-length wide path appears on the map,470,000564,1,region,,8.0,,,,
000471,a medium-length wide path appears on the map,471,000565,1,region,,3.0,,,,
000472,a medium-length wide path appears on the map,472,000566,1,region,,11.0,,,,
000473,a medium-length wide path appears on the map,473,000567,1,region,,4.0,,,,
000474,a medium-length wide path appears on the map,474,000568,1,region,,3.0,,,,
000475,a medium-length wide path appears on the map,475,000569,1,region,,2.0,,,,
000476,a medium-length wide path appears on the map,476,000570,1,region,,3.0,,,,
000477,a medium-length wide path appears on the map,477,000571,1,region,,3.0,,,,
000478,a medium-length wide path appears on the map,478,000572,1,region,,7.0,,,,
000479,a moderate amount of large regions exist,479,000573,1,region,,16.0,,,,
000480,a moderate amount of large regions exist,480,000574,1,region,,16.0,,,,
000481,a moderate amount of large regions exist,481,000575,1,region,,16.0,,,,
000482,a moderate amount of large regions exist,482,000576,1,region,,15.0,,,,
000483,a moderate amount of large regions exist,483,000577,1,region,,15.0,,,,
000484,a moderate amount of large regions exist,484,000578,1,region,,15.0,,,,
000485,a moderate amount of large regions exist,485,000579,1,region,,13.0,,,,
000486,a moderate amount of large regions exist,486,000580,1,region,,13.0,,,,
000487,a moderate amount of large regions exist,487,000581,1,region,,18.0,,,,
000488,a moderate amount of large regions exist,488,000582,1,region,,13.0,,,,
000489,a moderate amount of large regions exist,489,000583,1,region,,19.0,,,,
000490,a moderate amount of large regions exist,490,000584,1,region,,16.0,,,,
000491,a moderate amount of large regions exist,491,000585,1,region,,14.0,,,,
000492,a moderate amount of large regions exist,492,000586,1,region,,15.0,,,,
000493,a moderate amount of large regions exist,493,000587,1,region,,15.0,,,,
000494,a moderate amount of large regions exist,494,000588,1,region,,12.0,,,,
000495,a moderate amount of large regions exist,495,000589,1,region,,12.0,,,,
000496,a moderate amount of large regions exist,496,000590,1,region,,17.0,,,,
000497,a moderate amount of large regions exist,497,000591,1,region,,20.0,,,,
000498,a moderate amount of large regions exist,498,000592,1,region,,15.0,,,,
000499,a moderate amount of large regions exist,499,000593,1,region,,17.0,,,,
000500,a moderate amount of large regions exist,500,000594,1,region,,13.0,,,,
000501,a moderate amount of large regions exist,501,000595,1,region,,16.0,,,,
000502,a moderate amount of large regions exist,502,000596,1,region,,14.0,,,,
000503,a moderate amount of large regions exist,503,000597,1,region,,17.0,,,,
000504,a moderate amount of large regions exist,504,000598,1,region,,13.0,,,,
000505,a moderate amount of large regions exist,505,000599,1,region,,16.0,,,,
000506,a moderate amount of large regions exist,506,000600,1,region,,14.0,,,,
000507,a moderate amount of large regions exist,507,000601,1,region,,15.0,,,,
000508,a moderate amount of large regions exist,508,000602,1,region,,13.0,,,,
000509,a moderate amount of small regions exist,509,000603,1,region,,15.0,,,,
000510,a moderate amount of small regions exist,510,000604,1,region,,17.0,,,,
000511,a moderate amount of small regions exist,511,000605,1,region,,13.0,,,,
000512,a moderate amount of small regions exist,512,000606,1,region,,14.0,,,,
000513,a moderate amount of small regions exist,513,000607,1,region,,15.0,,,,
000514,a moderate amount of small regions exist,514,000608,1,region,,18.0,,,,
000515,a moderate amount of small regions exist,515,000609,1,region,,15.0,,,,
000516,a moderate amount of small regions exist,516,000610,1,region,,17.0,,,,
000517,a moderate amount of small regions exist,517,000611,1,region,,15.0,,,,
000518,a moderate amount of small regions exist,518,000612,1,region,,19.0,,,,
000519,a moderate amount of small regions exist,519,000613,1,region,,17.0,,,,
000520,a moderate amount of small regions exist,520,000614,1,region,,15.0,,,,
000521,a moderate amount of small regions exist,521,000615,1,region,,17.0,,,,
000522,a moderate amount of small regions exist,522,000616,1,region,,15.0,,,,
000523,a moderate amount of small regions exist,523,000617,1,region,,15.0,,,,
000524,a moderate amount of small regions exist,524,000618,1,region,,19.0,,,,
000525,a moderate amount of small regions exist,525,000619,1,region,,14.0,,,,
000526,a moderate amount of small regions exist,526,000620,1,region,,15.0,,,,
000527,a moderate amount of small regions exist,527,000621,1,region,,13.0,,,,
000528,a moderate amount of small regions exist,528,000622,1,region,,17.0,,,,
000529,a moderate amount of small regions exist,529,000623,1,region,,15.0,,,,
000530,a moderate amount of small regions exist,530,000624,1,region,,16.0,,,,
000531,a moderate amount of small regions exist,531,000625,1,region,,16.0,,,,
000532,a moderate amount of small regions exist,532,000626,1,region,,13.0,,,,
000533,a moderate amount of small regions exist,533,000627,1,region,,16.0,,,,
000534,a moderate amount of small regions exist,534,000628,1,region,,16.0,,,,
000535,a moderate amount of small regions exist,535,000629,1,region,,13.0,,,,
000536,a moderate amount of small regions exist,536,000630,1,region,,11.0,,,,
000537,a moderate amount of small regions exist,537,000631,1,region,,17.0,,,,
000538,a moderate amount of small regions exist,538,000632,1,region,,15.0,,,,
000539,a multi-bat clustered group is seen,539,000633,1,region,,3.0,,,,
000540,a multi-bat clustered group is seen,540,000634,1,region,,1.0,,,,
000541,a multi-bat clustered group is seen,541,000635,1,region,,1.0,,,,
000542,a multi-bat clustered group is seen,542,000636,1,region,,2.0,,,,
000543,a multi-bat clustered group is seen,543,000637,1,region,,1.0,,,,
000544,a multi-bat clustered group is seen,544,000638,1,region,,2.0,,,,
000545,a multi-bat clustered group is seen,545,000639,1,region,,2.0,,,,
000546,a multi-bat clustered group is seen,546,000640,1,region,,1.0,,,,
000547,a multi-bat clustered group is seen,547,000641,1,region,,1.0,,,,
000548,a multi-bat clustered group is seen,548,000642,1,region,,2.0,,,,
000549,a multi-bat clustered group is seen,549,000643,1,region,,1.0,,,,
000550,a multi-bat clustered group is seen,550,000644,1,region,,3.0,,,,
000551,a multi-bat clustered group is seen,551,000645,1,region,,1.0,,,,
000552,a multi-bat clustered group is seen,552,000646,1,region,,1.0,,,,
000553,a multi-bat clustered group is seen,553,000647,1,region,,3.0,,,,
000554,a multi-bat clustered group is seen,554,000648,1,region,,1.0,,,,
000555,a multi-bat clustered group is seen,555,000649,1,region,,2.0,,,,
000556,a multi-bat clustered group is seen,556,000650,1,region,,1.0,,,,
000557,a multi-bat clustered group is seen,557,000651,1,region,,3.0,,,,
000558,a multi-bat clustered group is seen,558,000652,1,region,,1.0,,,,
000559,a multi-bat clustered group is seen,559,000653,1,region,,2.0,,,,
000560,a multi-bat clustered group is seen,560,000654,1,region,,5.0,,,,
000561,a multi-bat clustered group is seen,561,000655,1,region,,5.0,,,,
000562,a multi-bat clustered group is seen,562,000656,1,region,,3.0,,,,
000563,a multi-bat clustered group is seen,563,000657,1,region,,1.0,,,,
000564,a multi-bat clustered group is seen,564,000658,1,region,,1.0,,,,
000565,a multi-bat clustered group is seen,565,000659,1,region,,2.0,,,,
000566,a multi-bat clustered group is seen,566,000660,1,region,,7.0,,,,
000567,a multi-bat clustered group is seen,567,000661,1,region,,2.0,,,,
000568,a multi-bat clustered group is seen,568,000662,1,region,,4.0,,,,
000569,a multi-bat clustered group is seen,569,000663,1,region,,2.0,,,,
000570,a multi-bat clustered group is seen,570,000664,1,region,,2.0,,,,
000571,a multi-bat scattered group is seen,571,000665,1,region,,24.0,,,,
000572,a multi-bat scattered group is seen,572,000666,1,region,,24.0,,,,
000573,a multi-bat scattered group is seen,573,000667,1,region,,19.0,,,,
000574,a multi-bat scattered group is seen,574,000668,1,region,,23.0,,,,
000575,a multi-bat scattered group is seen,575,000669,1,region,,24.0,,,,
000576,a multi-bat scattered group is seen,576,000670,1,region,,19.0,,,,
000577,a multi-bat scattered group is seen,577,000671,1,region,,23.0,,,,
000578,a multi-bat scattered group is seen,578,000672,1,region,,22.0,,,,
000579,a multi-bat scattered group is seen,579,000673,1,region,,21.0,,,,
000580,a multi-bat scattered group is seen,580,000674,1,region,,25.0,,,,
000581,a multi-bat scattered group is seen,581,000675,1,region,,21.0,,,,
000582,a multi-bat scattered group is seen,582,000676,1,region,,25.0,,,,
000583,a multi-bat scattered group is seen,583,000677,1,region,,16.0,,,,
000584,a multi-bat scattered group is seen,584,000678,1,region,,17.0,,,,
000585,a multi-bat scattered group is seen,585,000679,1,region,,25.0,,,,
000586,a multi-bat scattered group is seen,586,000680,1,region,,28.0,,,,
000587,a multi-bat scattered group is seen,587,000681,1,region,,21.0,,,,
